id,title,release_date,release_year,runtime,budget,revenue,target_revenue,log_budget,runtime,release_month,log_popularity,vote_average,log_vote_count,cast_count,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Adventure,genre_Crime,genre_Science Fiction,genre_Horror,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music
374475,Toni Erdmann,2016-07-14,2016.0,162.0,3537415.0,1390172.0,1390172.0,15.07890707506866,162.0,7.0,2.314222514760166,7.3,5.602118820879701,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351454,Neruda,2016-06-17,2016.0,108.0,0.0,939101.0,939101.0,0.0,108.0,6.0,2.0791393710308834,6.1,4.07753744390572,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337154,The Meddler,2016-04-05,2016.0,100.0,3200000.0,4267218.0,4267218.0,14.978661680269907,100.0,4.0,1.8733836948732707,6.0,4.499809670330265,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188183,Finding Mr. Right,2013-03-20,2013.0,123.0,4881000.0,81350000.0,81350000.0,15.400860879745313,123.0,3.0,1.2005248670158735,6.3,3.7612001156935624,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
291805,Now You See Me 2,2016-06-02,2016.0,129.0,90000000.0,334901337.0,334901337.0,18.31532023940565,129.0,6.0,3.7023052484422294,6.7,8.12058871174027,141,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
339928,Once I Was a Beehive,2015-08-14,2015.0,119.0,0.0,732655.0,732655.0,0.0,119.0,8.0,0.686731141732274,6.3,2.9444389791664403,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
339397,Café Society,2016-05-11,2016.0,96.0,30000000.0,43763247.0,43763247.0,17.216707972959764,96.0,5.0,2.326955702527485,6.4,6.717804695023691,45,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
374473,"I, Daniel Blake",2016-10-21,2016.0,100.0,0.0,260354.0,260354.0,0.0,100.0,10.0,2.9743811519591143,7.7,5.579729825986222,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375599,Bad Guys Always Die,2015-11-27,2015.0,104.0,0.0,5000.0,5000.0,0.0,104.0,11.0,0.43893921288588006,5.3,2.3978952727983707,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
347031,Swiss Army Man,2016-06-24,2016.0,97.0,3000000.0,4210454.0,4210454.0,14.914123179965662,97.0,6.0,2.3220619809684226,6.8,6.733401891837359,11,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
378348,A Violent Prosecutor,2016-02-03,2016.0,126.0,500.0,50.0,50.0,6.2166061010848646,126.0,2.0,0.8749502696394063,7.6,3.258096538021482,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
301804,Before I Wake,2016-04-07,2016.0,97.0,0.0,3295624.0,3295624.0,0.0,97.0,4.0,2.346516137406012,6.2,6.0330862217988015,12,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
374458,Graduation,2016-05-20,2016.0,127.0,2000000.0,343617.0,343617.0,14.508658238524095,127.0,5.0,1.3455840791095606,6.7,4.007333185232471,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,2016.0,112.0,135000000.0,245623848.0,245623848.0,18.72078534381011,112.0,6.0,2.6424640914353366,5.8,6.892641641172089,25,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
257345,The Darkness,2016-05-13,2016.0,92.0,4000000.0,10898293.0,10898293.0,15.201805169084134,92.0,5.0,2.5792458280198147,4.5,5.093750200806762,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
293413,Inside Men,2015-11-19,2015.0,180.0,0.0,62000000.0,62000000.0,0.0,180.0,11.0,1.5100857548324316,6.7,3.1780538303479458,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
341012,Popstar: Never Stop Never Stopping,2016-06-03,2016.0,86.0,0.0,9496130.0,9496130.0,0.0,86.0,6.0,1.8382326655851244,6.6,5.855071922202427,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
58522,Boris - Il film,2011-04-01,2011.0,108.0,3347850.0,1248748.0,1248748.0,15.023829205419561,108.0,4.0,1.3626426004052181,6.8,4.31748811353631,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259693,The Conjuring 2,2016-05-13,2016.0,134.0,40000000.0,320170008.0,320170008.0,17.50439003707821,134.0,5.0,2.7579392533364224,7.0,7.610357618312838,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245913,Pelé: Birth of a Legend,2016-05-06,2016.0,107.0,0.0,27312.0,27312.0,0.0,107.0,5.0,2.0768222393004594,7.3,5.170483995038151,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43074,Ghostbusters,2016-07-14,2016.0,116.0,144000000.0,229147509.0,229147509.0,18.78532386448472,116.0,7.0,2.8993724630800783,5.3,7.698029170272805,75,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
168098,Cell,2016-07-06,2016.0,98.0,0.0,1133031.0,1133031.0,0.0,98.0,7.0,2.4640676005921445,4.4,5.786897381366708,40,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
373476,Complete Unknown,2016-08-26,2016.0,90.0,0.0,187145.0,187145.0,0.0,90.0,8.0,1.6218635929214902,4.9,3.871201010907891,25,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
258322,Fasten Your Seatbelts,2014-03-06,2014.0,110.0,0.0,5260000.0,5260000.0,0.0,110.0,3.0,1.3795879231524173,6.8,3.970291913552122,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302699,Central Intelligence,2016-06-15,2016.0,107.0,50000000.0,216972543.0,216972543.0,17.72753358339242,107.0,6.0,2.51560081050237,6.2,7.438383530044307,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
398535,Udta Punjab,2016-06-17,2016.0,149.0,5980000.0,14900000.0,14900000.0,15.60393129315088,149.0,6.0,1.6478592677244577,7.4,3.4965075614664802,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
115893,"The Life and Death of 9413, a Hollywood Extra",1928-06-16,1928.0,11.0,0.0,97.0,97.0,0.0,11.0,6.0,0.1899515409579878,5.4,2.302585092994046,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267192,Genius,2016-06-10,2016.0,104.0,0.0,5681622.0,5681622.0,0.0,104.0,6.0,2.5218293720173985,6.5,5.1647859739235145,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48502,El Estudiante,2010-10-10,2010.0,95.0,0.0,170000.0,170000.0,0.0,95.0,10.0,0.27644694409966286,6.6,1.791759469228055,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377213,Te3n,2016-06-10,2016.0,136.0,5069632.0,4817642.0,4817642.0,15.438778986359559,136.0,6.0,0.8896333604085297,6.8,3.1780538303479458,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
324668,Jason Bourne,2016-07-27,2016.0,123.0,120000000.0,415484914.0,415484914.0,18.603002309079653,123.0,7.0,3.00237297520568,5.9,7.77779262633883,208,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
393562,Raman Raghav 2.0,2016-06-24,2016.0,127.0,521873.0,1013926.0,1013926.0,13.165181458417756,127.0,6.0,0.9816266849783245,7.1,3.332204510175204,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
258489,The Legend of Tarzan,2016-06-29,2016.0,109.0,180000000.0,356743061.0,356743061.0,19.00846741441004,109.0,6.0,3.8369325815960114,5.5,7.819636302367592,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
316727,The Purge: Election Year,2016-06-29,2016.0,105.0,10000000.0,118587880.0,118587880.0,16.118095750958314,105.0,6.0,2.6517549440470045,6.1,7.213031659834869,69,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
316023,Mike and Dave Need Wedding Dates,2016-07-07,2016.0,98.0,33000000.0,77068246.0,77068246.0,17.312018149733785,98.0,7.0,2.5830590744636606,5.9,6.804614520062624,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278154,Ice Age: Collision Course,2016-06-23,2016.0,100.0,105000000.0,408579038.0,408579038.0,18.46947091764561,100.0,6.0,3.05168893502318,5.6,7.065613363597717,23,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
345911,Lights Out,2016-07-21,2016.0,81.0,4900000.0,148868835.0,148868835.0,15.404745967162468,81.0,7.0,2.5253211212820257,6.3,7.069023426578259,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
294272,Pete's Dragon,2016-08-10,2016.0,102.0,65000000.0,143695338.0,143695338.0,17.989897843244528,102.0,8.0,2.579454493633548,6.2,6.548219102762372,21,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
333386,The Duel,2016-06-24,2016.0,110.0,10000000.0,4500.0,4500.0,16.118095750958314,110.0,6.0,1.935551973616276,5.5,4.418840607796598,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337874,Goat,2016-09-23,2016.0,102.0,0.0,23020.0,23020.0,0.0,102.0,9.0,1.2595135604628962,5.3,3.9318256327243257,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372411,Absolutely Fabulous: The Movie,2016-07-01,2016.0,91.0,0.0,37915971.0,37915971.0,0.0,91.0,7.0,2.0009052404727923,5.3,4.465908118654584,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274504,The Adderall Diaries,2016-04-15,2016.0,105.0,0.0,13191.0,13191.0,0.0,105.0,4.0,1.6374965608811898,5.1,3.871201010907891,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
337703,The Red Turtle,2016-06-29,2016.0,80.0,0.0,921974.0,921974.0,0.0,80.0,6.0,2.630022639435195,7.6,5.488937726156687,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
400411,Satanic,2016-07-01,2016.0,84.0,0.0,252.0,252.0,0.0,84.0,7.0,1.9467495109782291,4.0,4.634728988229636,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
328387,Nerve,2016-07-27,2016.0,96.0,19000000.0,85241496.0,85241496.0,16.759949589762293,96.0,7.0,2.7715694529612933,7.1,7.724446645633537,22,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
363676,Sully,2016-09-07,2016.0,96.0,60000000.0,238470033.0,238470033.0,17.909855136853043,96.0,9.0,2.958844664595223,7.0,7.653020413804189,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371865,Slack Bay,2016-05-13,2016.0,122.0,0.0,112481.0,112481.0,0.0,122.0,5.0,2.1879771738161806,5.7,4.23410650459726,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154441,Till Luck Do Us Part,2012-10-05,2012.0,104.0,0.0,1672940.0,1672940.0,0.0,104.0,10.0,1.0959113109763794,6.4,3.9512437185814275,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376812,Sultan,2016-07-06,2016.0,170.0,10400000.0,102000000.0,102000000.0,16.15731646026544,170.0,7.0,1.955946190520936,7.0,4.276666119016055,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342213,La caliente niña Julietta,1981-03-20,1981.0,0.0,0.0,591696.0,591696.0,0.0,0.0,3.0,0.00046389238528753087,0.0,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372297,Charlie,2015-12-24,2015.0,130.0,1900000.0,5900000.0,5900000.0,14.45736497045232,130.0,12.0,0.7832903982128561,7.4,2.3978952727983707,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87081,Prince of Broadway,2008-09-03,2008.0,102.0,0.0,20400.0,20400.0,0.0,102.0,9.0,0.1439860517283613,6.7,1.3862943611198906,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15467,Kismat Konnection,2008-07-18,2008.0,153.0,4180000.0,11000000.0,11000000.0,15.24582204373536,153.0,7.0,0.9189978642824117,5.0,2.8903717578961645,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
325789,The Infiltrator,2016-07-13,2016.0,127.0,25000000.0,15436808.0,15436808.0,17.034386422832473,127.0,7.0,2.526080422427077,6.6,6.385194398997726,21,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
308266,War Dogs,2016-08-17,2016.0,114.0,40000000.0,86234523.0,86234523.0,17.50439003707821,114.0,8.0,2.8595443841356873,6.8,7.239214973779806,112,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
351809,To Steal from a Thief,2016-03-03,2016.0,96.0,6700000.0,12118661.0,12118661.0,15.717618233614914,96.0,3.0,1.7896109962452913,6.1,4.6443908991413725,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
382322,Batman: The Killing Joke,2016-07-21,2016.0,72.0,3500000.0,3775000.0,3775000.0,15.068273812173887,72.0,7.0,2.013338731012452,6.2,6.186208623900494,10,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
173689,Lights of New York,1928-07-18,1928.0,57.0,75000.0,1200000.0,1200000.0,11.225256725762893,57.0,7.0,0.22422536594169648,5.7,1.3862943611198906,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376659,Bad Moms,2016-07-28,2016.0,100.0,20000000.0,183936074.0,183936074.0,16.811242881518265,100.0,7.0,2.3381506727400856,6.3,7.160845906664299,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338766,Hell or High Water,2016-08-12,2016.0,102.0,12000000.0,37589296.0,37589296.0,16.300417291085605,102.0,8.0,2.6075589962701176,7.2,7.173958319756794,29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
48995,The Democratic Terrorist,1992-08-21,1992.0,96.0,0.0,3142763.0,3142763.0,0.0,96.0,8.0,0.38762084197038077,6.0,1.3862943611198906,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
390734,Kingsglaive: Final Fantasy XV,2016-07-09,2016.0,115.0,0.0,269980.0,269980.0,0.0,115.0,7.0,2.162454257586218,6.8,5.308267697401205,13,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
300669,Don't Breathe,2016-08-25,2016.0,88.0,9900000.0,157100845.0,157100845.0,16.108045416114916,88.0,8.0,3.291006068319446,6.7,7.5126175446745105,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
403119,47 Meters Down,2017-06-15,2017.0,89.0,5500000.0,44235023.0,44235023.0,15.520258832020865,89.0,6.0,3.986278593828911,5.1,6.3080984415095305,8,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
340712,Gabo: The Creation of Gabriel Garcia Marquez,2015-04-12,2015.0,90.0,0.0,19337.0,19337.0,0.0,90.0,4.0,0.05613172030379995,7.0,0.6931471805599453,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391995,Hillary's America: The Secret History of the Democratic Party,2016-07-01,2016.0,107.0,5000000.0,13000000.0,13000000.0,15.424948670398354,107.0,7.0,0.9664624174936906,6.6,3.367295829986474,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47034,The Cherry Orchard,1999-01-01,1999.0,141.0,5.0,135.0,135.0,1.791759469228055,141.0,1.0,0.0018782350117723604,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
368940,Robinson Crusoe,2016-02-04,2016.0,90.0,13500000.0,3342697.0,3342697.0,16.41820031748273,90.0,2.0,2.299550994769692,5.8,4.454347296253507,10,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
376660,The Edge of Seventeen,2016-11-18,2016.0,104.0,9000000.0,18803648.0,18803648.0,16.012735246411598,104.0,11.0,2.353233529505442,7.3,6.859614903654202,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79163,95 Miles to Go,2006-04-07,2006.0,81.0,0.0,2203.0,2203.0,0.0,81.0,4.0,0.0035616497885535897,0.0,0.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351339,Anthropoid,2016-08-12,2016.0,120.0,9000000.0,4600000.0,4600000.0,16.012735246411598,120.0,8.0,2.24876049228902,6.9,5.529429087511423,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
337674,Elle,2016-05-25,2016.0,130.0,9804690.0,2341534.0,2341534.0,16.098371502582587,130.0,5.0,2.2220326304175524,6.6,6.212606095751519,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105506,Grandmaster,2012-05-03,2012.0,130.0,120000.0,130000.0,130000.0,11.695255355062795,130.0,5.0,0.39570025338656845,6.1,2.3978952727983707,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
396535,Train to Busan,2016-07-20,2016.0,118.0,8820000.0,2129768.0,2129768.0,15.992532541361653,118.0,7.0,3.1648490716679705,7.7,6.892641641172089,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
368031,Friend Request,2016-01-07,2016.0,92.0,9900000.0,2400000.0,2400000.0,16.108045416114916,92.0,1.0,2.726713879388543,5.3,5.932245187448011,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
336455,Viral,2016-02-18,2016.0,86.0,0.0,551760.0,551760.0,0.0,86.0,2.0,2.072513095331012,5.5,4.624972813284271,18,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
65626,Lift,2006-07-01,2006.0,88.0,0.0,123182.0,123182.0,0.0,88.0,7.0,0.14687311965245217,3.7,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278924,Mechanic: Resurrection,2016-08-25,2016.0,99.0,40000000.0,125729635.0,125729635.0,17.50439003707821,99.0,8.0,2.7271059482456446,5.3,7.1204443723924875,29,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
333484,The Magnificent Seven,2016-09-14,2016.0,132.0,90000000.0,162360636.0,162360636.0,18.31532023940565,132.0,9.0,2.6952771046589117,5.9,7.765993079407675,46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
32147,Starchaser: The Legend of Orin,1985-01-01,1985.0,107.0,15000000.0,3360800.0,3360800.0,16.52356082573315,107.0,1.0,0.5497466766409999,6.8,2.4849066497880004,5,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
270774,Skiptrace,2016-07-21,2016.0,107.0,32000000.0,58500000.0,58500000.0,17.281246492014,107.0,7.0,2.4775637566127386,5.5,5.204006687076795,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
376867,Moonlight,2016-10-21,2016.0,111.0,4000000.0,65046687.0,65046687.0,15.201805169084134,111.0,10.0,2.7194302025584633,7.3,7.513163545234075,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271706,Big Fish & Begonia,2016-07-08,2016.0,100.0,4531653.0,84552250.0,84552250.0,15.326597552231418,100.0,7.0,1.1751395937790576,6.3,2.5649493574615367,11,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
348668,A Conspiracy of Faith,2016-03-03,2016.0,112.0,5210000.0,5900000.0,5900000.0,15.46609060566811,112.0,3.0,2.0617685401201595,6.8,4.709530201312334,11,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
213681,Masterminds,2016-09-29,2016.0,94.0,25000000.0,29200000.0,29200000.0,17.034386422832473,94.0,9.0,2.3451260572389283,5.6,6.398594934535208,79,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
393841,Pelli Choopulu,2016-07-29,2016.0,124.0,200000.0,5500000.0,5500000.0,12.206077645517674,124.0,7.0,0.6430605263103405,7.8,1.6094379124341003,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
313297,Kubo and the Two Strings,2016-08-18,2016.0,102.0,60000000.0,69929545.0,69929545.0,17.909855136853043,102.0,8.0,2.589404193192361,7.7,6.890609120147166,20,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
95610,Bridget Jones's Baby,2016-09-14,2016.0,123.0,35000000.0,211952420.0,211952420.0,17.370858648025116,123.0,9.0,2.4642054338819777,6.3,6.880384082186005,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283552,The Light Between Oceans,2016-09-02,2016.0,133.0,20000000.0,25956113.0,25956113.0,16.811242881518265,133.0,9.0,2.2495265572738545,6.9,6.0014148779611505,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377264,Morgan,2016-09-01,2016.0,92.0,8000000.0,8810591.0,8810591.0,15.894952224644102,92.0,9.0,2.6042492834537296,5.7,6.07993319509559,16,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
317557,Queen of Katwe,2016-09-23,2016.0,124.0,15000000.0,10367161.0,10367161.0,16.52356082573315,124.0,9.0,1.9691467893402428,7.1,4.6443908991413725,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296524,Deepwater Horizon,2016-09-29,2016.0,107.0,110000000.0,121790373.0,121790373.0,18.5159909328476,107.0,9.0,2.6531292822024533,6.5,7.2991214627108,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283366,Miss Peregrine's Home for Peculiar Children,2016-09-28,2016.0,127.0,110000000.0,296485719.0,296485719.0,18.5159909328476,127.0,9.0,3.617991618673499,6.5,8.075271546297458,51,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
346685,The Girl on the Train,2016-10-05,2016.0,112.0,45000000.0,173185859.0,173185859.0,17.622173069956816,112.0,10.0,2.417456427092024,6.2,7.516433302915632,46,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
369883,Middle School: The Worst Years of My Life,2016-10-07,2016.0,92.0,8500000.0,19985196.0,19985196.0,15.955576839107596,92.0,10.0,2.417888880074182,6.9,4.2626798770413155,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
302946,The Accountant,2016-10-14,2016.0,128.0,44000000.0,155160045.0,155160045.0,17.599700214609808,128.0,10.0,2.6717772882466515,6.9,7.660114319173928,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
382399,High Strung,2016-04-08,2016.0,96.0,0.0,53447.0,53447.0,0.0,96.0,4.0,2.0315119258824184,7.1,5.54907608489522,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
347126,God's Not Dead 2,2016-04-01,2016.0,121.0,5000000.0,23507567.0,23507567.0,15.424948670398354,121.0,4.0,1.9398917892907896,5.6,4.30406509320417,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366080,Kabali,2016-07-22,2016.0,150.0,18700000.0,74000000.0,74000000.0,16.74403413530075,150.0,7.0,1.1045814377969527,5.9,3.091042453358316,22,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
402672,Mohenjo Daro,2016-08-11,2016.0,155.0,15050000.0,16180000.0,16180000.0,16.52688861560434,155.0,8.0,0.8851541816425709,6.7,3.295836866004329,12,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
368942,A Quiet Passion,2016-10-07,2016.0,125.0,8138338.0,1864266.0,1864266.0,15.912096663102808,125.0,10.0,1.5171756829064893,7.5,3.295836866004329,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340485,American Honey,2016-09-30,2016.0,162.0,0.0,1751330.0,1751330.0,0.0,162.0,9.0,2.172680259305222,6.5,5.365976015021851,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,Local Color,2006-09-19,2006.0,107.0,3250000.0,32788.0,32788.0,14.99416586199818,107.0,9.0,0.8727111888092712,6.1,2.1972245773362196,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374617,Imperium,2016-08-19,2016.0,109.0,0.0,35000.0,35000.0,0.0,109.0,8.0,2.286041804278354,6.3,5.945420608606575,30,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33714,I'm Staying,2007-04-19,2007.0,112.0,1000000.0,404785.0,404785.0,13.815511557963774,112.0,4.0,0.46655268156947705,5.8,1.9459101490553132,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
315011,Shin Godzilla,2016-07-29,2016.0,120.0,15000000.0,77000000.0,77000000.0,16.52356082573315,120.0,7.0,2.3307369836693925,6.6,5.030437921392435,49,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
372058,Your Name.,2016-08-26,2016.0,106.0,0.0,355298270.0,355298270.0,0.0,106.0,8.0,3.5684406074113775,8.5,6.93828448401696,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
110669,Wabash Avenue,1950-03-31,1950.0,92.0,2115000.0,2039000.0,2039000.0,14.564565843275643,92.0,3.0,0.10428163387411879,7.0,0.6931471805599453,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381691,Maheshinte Prathikaaram,2016-02-05,2016.0,121.0,0.0,230000.0,230000.0,0.0,121.0,2.0,0.5045415200813683,7.7,2.302585092994046,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147767,Khiladi 786,2012-12-07,2012.0,139.0,0.0,126.0,126.0,0.0,139.0,12.0,0.5333521848425645,4.5,2.5649493574615367,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
340487,Certain Women,2016-09-25,2016.0,107.0,0.0,1130466.0,1130466.0,0.0,107.0,9.0,2.5403748628949567,6.3,4.189654742026425,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377273,Aquarius,2016-09-01,2016.0,140.0,762241.0,285930.0,285930.0,13.544019369551084,140.0,9.0,1.7681948244094479,7.5,4.584967478670572,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413430,Miesten välisiä keskusteluja,2013-01-04,2013.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.011362204976791752,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347033,Equity,2016-07-29,2016.0,100.0,0.0,1605463.0,1605463.0,0.0,100.0,7.0,1.2966428657190252,5.8,3.713572066704308,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36046,The Work and the Glory,2004-11-24,2004.0,110.0,7500000.0,3347647.0,3347647.0,15.830413711839864,110.0,11.0,0.4236782375275223,6.1,2.0794415416798357,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14631,The Work and the Glory II: American Zion,2005-10-21,2005.0,100.0,6500000.0,2025032.0,2025032.0,15.687312888712007,100.0,10.0,0.5861263985334559,8.0,1.9459101490553132,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32523,The Work and the Glory III: A House Divided,2006-11-22,2006.0,89.0,6500000.0,1325092.0,1325092.0,15.687312888712007,89.0,11.0,0.5610479048234642,7.5,1.0986122886681098,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48382,"The Book of Mormon Movie, Volume 1: The Journey",2003-09-12,2003.0,120.0,2000000.0,1672730.0,1672730.0,14.508658238524095,120.0,9.0,0.0768276989131159,5.0,1.0986122886681098,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324786,Hacksaw Ridge,2016-10-07,2016.0,140.0,40000000.0,175302354.0,175302354.0,17.50439003707821,140.0,10.0,3.0927545777456116,7.8,8.100161446936607,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371449,Other People,2016-09-09,2016.0,97.0,0.0,93000.0,93000.0,0.0,97.0,9.0,1.4034238108152641,6.7,4.07753744390572,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65839,It Doesn't Hurt Me,2006-06-08,2006.0,101.0,0.0,1110566.0,1110566.0,0.0,101.0,6.0,0.8060163853219288,5.9,2.302585092994046,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293767,Billy Lynn's Long Halftime Walk,2016-11-10,2016.0,113.0,40000000.0,30930984.0,30930984.0,17.50439003707821,113.0,11.0,2.1982871237449055,5.9,5.0689042022202315,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
